id,game_name,developer_name,player_count,app_center_categories,rank,lastRank,delRank
8.55219E+14,麻将收集,ziango,"5,676",棋类,1951,1283,-668
8.2171E+14,Rush Box,Gazeus Games,"5,673",益智类,1952,1941,-11
5.7525E+14,Dama Italiana,VM Mobile Team,"5,670",棋类,1953,1807,-146
2.47441E+14,A Solitaire Classic Card,Ruocco,"5,669",益智类,1954,1821,-133
1.83494E+14,Color Lines 98,VM Mobile Team,"5,664",益智类,1955,2032,77
3.77754E+14,Dorm  War,sync,"5,659",益智类,1956,2112,156
2.08995E+15,Jelly Juice - Match 3,redBit games,"5,655",消消乐,1957,1806,-151
9.51155E+14,OutLaw,ELK GAME,"5,640",模拟类,1958,2257,299
2.69352E+14,Sketchboy,KIZ10,"5,633",跑酷,1959,2331,372
4.59716E+14,White Tiles Music,Ruocco,"5,628",模拟类,1960,2116,156
1.69089E+14,Farm Pop,zalmos games,"5,622",消消乐,1961,2098,137
5.59591E+14,2048 Doge,Doge MEME,"5,616",益智类,1962,2134,172
2.57998E+14,Super Adventure,Risk Games,"5,609",角色扮演,1963,,new
2.1148E+14,Chinese Chess - Co Tuong - 象棋,VM Mobile Team,"5,609",棋类,1964,1711,-253
1.98494E+14,Pinball Breakout,Fish Pond Studio,"5,605",益智类,1965,1905,-60
2.141E+14,Crazy Dodge Chicken,CannedFish Game,"5,601",动作类,1966,2063,97
1.28826E+15,Punch Heroes,Gamezop,"5,588",动作类,1967,2291,324
5.85423E+14,Deep Sea Fishing Trip,One Up Plus,"5,585",运动类,1968,1833,-135
2.11102E+15,Every Racing,Appinn,"5,580",跑酷,1969,2119,150
4.33055E+14,IQ Test,minigameshouse,"5,578",益智类,1970,2027,57
1.82274E+14,Football Forever,Play Logik,"5,572",运动类,1971,2224,253
2.05303E+15,Galaxy Chasers,Supergene,"5,566",动作类,1972,1793,-179
2.25955E+15,Dress Up for Party,Creative Games,"5,563",模拟类,1973,3339,1366
3.94054E+14,Barbarian Trunk,Jim Jon,"5,561",益智类,1974,2155,181
9.89672E+14,Zuma Deluxe: Bubble Shooter,Pogagames,"5,559",益智类,1975,1880,-95
1.92391E+14,Solitaire,ME2ZEN Solitaire Card Games,"5,551",牌类,1976,1885,-91
1.15815E+14,Cyclewars.io,Code Sphinx,"5,545",动作类,1977,2072,95
3.3786E+14,Halloween Monster,Obsess Game Studio,"5,544",动作类,1978,770,-1208
2.53672E+14,Brick Breaker,Banana Interactive,"5,543",益智类,1979,1819,-160
2.15746E+15,Halloween Monster,Casual Gaming Club,"5,538",动作类,1980,710,-1270
1.58646E+15,Block Trix,GamePix,"5,531",益智类,1981,1842,-139
9.99104E+14,Crocword: Crossword Puzzle Game,Clever Apps Pte. Ltd.,"5,530",竞猜与字谜,1982,1868,-114
6.51286E+14,Billionaire - Money Quiz,Apyy App,"5,524",竞猜与字谜,1983,1916,-67
2.17142E+15,Bricks Breaker : World Champion,GameGate,"5,512",棋类,1984,1886,-98
8.18183E+14,Semicircle!,KOO,"5,500",益智类,1985,2059,74
1.05096E+14,Fruit Dash,kankan,"5,499",跑酷,1986,1898,-88
1.92519E+14,Stick Man,SIN,"5,492",跑酷,1987,2071,84
5.24492E+14,Touchdown Rush,Code This Lab s.r.l.,"5,488",动作类,1988,1904,-84
1.8316E+15,Magic Card,TG.Game,"5,488",卡牌对战,1989,1747,-242
8.99356E+14,Treasure Slots,Dada,"5,484",老虎机,1990,1828,-162
1.52356E+14,Rolling Panda,PitayaGames,"5,479",益智类,1991,2310,319
6.4901E+14,Towerman,BestToiletGames,"5,475",动作类,1992,2191,199
1.60996E+14,Falling Dots,fun games,"5,474",益智类,1993,2258,265
2.34512E+14,Soccer Mover,Maxim,"5,473",益智类,1994,2110,116
4.0477E+14,Free Slots-Spin Legend,metek,"5,473",老虎机,1995,1786,-209
1.64811E+15,Sophia's World,Intermediaware,"5,471",跑酷,1996,2038,42
1.85631E+14,Cutting Master,K10 Studio,"5,461",模拟类,1997,2164,167
7.18221E+14,Solitaire Spades - Spider Card,CFun Mobile,"5,457",牌类,1998,1920,-78
5.82324E+14,Jet Penguin,Onduck Games,"5,456",跑酷,1999,2297,298
2.20823E+14,Mountain Offense,Frvr,"5,453",益智类,2000,1845,-155
2.82796E+14,Boat Rush,GaoLin Inc.,"5,451",运动类,2001,1992,-9
2.22274E+14,Little Witch Match 3,appledevgirl,"5,450",消消乐,2002,2108,106
1.95023E+14,Harpoon FRVR,FRVR,"5,449",动作类,2003,2035,32
4.4492E+14,Sudoku Mini 4x4,VM Mobile Team,"5,445",棋类,2004,1968,-36
2.69839E+14,Pop Candy,Gear Games,"5,445",消消乐,2005,2017,12
2.46873E+14,Donuts,BlackMoon Design,"5,436",益智类,2006,2285,279
1.63363E+14,Jelly candy mania blast,Candy Mania,"5,436",益智类,2007,1926,-81
2.30162E+14,100 Candy Saga,Yolo Studio,"5,423",动作类,2008,1990,-18
1.73819E+15,4 Pics 1 Quiz,Ruocco,"5,419",益智类,2009,1919,-90
8.68326E+14,Trivia Play,Trivia Play Team,"5,417",竞猜与字谜,2010,1924,-86
2.12401E+15,Unblock Me,Ruocco,"5,405",益智类,2011,2190,179
3.70821E+14,Knife Hit Master,PuzzleGames,"5,399",益智类,2012,2037,25
6.29013E+14,Ticat_Test your brain,Ticat Studio Games,"5,395",竞猜与字谜,2013,709,-1304
2.00816E+15,Jump It,Journey,"5,390",运动类,2014,2229,215
2.41788E+14,Ninja Adventure,Gaetano Carmelo La Delfa,"5,388",动作类,2015,2304,289
1.30398E+15,Multicolored bubbles,YetoGame,"5,388",益智类,2016,2025,9
3.71696E+14,Sky War,Electron,"5,376",动作类,2017,2174,157
1.84419E+15,Black Jack,huyanghun333@gmail.com,"5,367",牌类,2018,1853,-165
1.73266E+14,Guess the song!,Mauro Games,"5,366",竞猜与字谜,2019,2067,48
3.14048E+14,Race Cars: avoid the obstacles,Gaetano Carmelo La Delfa,"5,363",跑酷,2020,2299,279
1.73152E+14,Space Runner,Mauro Games,"5,346",益智类,2021,2312,291
4.32781E+14,Jumping Ball,YYG Games,"5,344",跑酷,2022,2166,144
1.95496E+14,Timber Punch,PiApps,"5,337",动作类,2023,2237,214
2.27423E+14,Bubble Shooter Classic game,AE Mobile,"5,335",益智类,2024,1912,-112
1.93728E+14,Wire  Buzz,BG.START GAME,"5,318",动作类,2025,2289,264
3.45191E+14,Ninja Jump,Ninja Jump,"5,282",益智类,2026,2042,16
1.8485E+14,Invisible Finger,yuqing zhang,"5,279",益智类,2027,2428,401
2.27794E+14,Dunk Line,Electron,"5,274",运动类,2028,2187,159
1.67552E+14,Star Destroyer,Color Deer Game,"5,267",动作类,2029,2124,95
2.71395E+14,Stick Soldier,Madness Studio,"5,266",动作类,2030,1906,-124
3.49239E+14,Archery Hero,Archery Hero,"5,266",运动类,2031,2278,247
9.84448E+14,Super Stick Hero,Dopagame,"5,254",动作类,2033,2088,55
4.61521E+14,Magic Spell,CBGames,"5,254",消消乐,2034,2111,77
1.9117E+15,Fish.io,Punk Melon,"5,254",动作类,2032,1996,-36
1.46651E+14,Tile Frenzy,Supergene,"5,249",动作类,2035,2055,20
9.45916E+14,Animal Chess,PotatoPlay,"5,248",棋类,2036,2200,164
7.40116E+14,Pic2Word : 2 Pics 1 Word,Gofive Studio,"5,240",益智类,2037,1809,-228
2.07121E+15,Word Search Fever,Psychic Squirrel Studios,"5,234",益智类,2038,2120,82
1.77214E+15,Wizard Draw (No Ads),Top Instant Games,"5,233",角色扮演,2039,1962,-77
1.71171E+14,Classic Slots,PiApps,"5,233",老虎机,2040,1923,-117
2.88455E+14,Skee Ball,YIZ Gmae,"5,233",动作类,2041,821,-1220
1.7374E+15,Phantomb,LUCKY STAR CENTER,"5,231",动作类,2042,2314,272
2.31497E+14,Geometry Rash,Appsmoto Studio,"5,227",跑酷,2043,2162,119
2.32445E+14,Math Games,CM Games,"5,220",益智类,2044,2054,10
9.91259E+14,Bounce Ball Jump,Electron,"5,213",跑酷,2045,2377,332
1.75731E+15,Bubble Frenzy,Supermono Ltd,"5,211",动作类,2046,2127,81
3.10607E+14,Run Turtle Run,The House of Fables,"5,206",动作类,2047,2326,279
6.42431E+14,Basketball Machine Gun Shooting,Bubito,"5,205",运动类,2048,2050,2
2.18853E+14,Frenzy Lanes,Jean-Claude Cottier,"5,198",动作类,2049,2234,185
2.08196E+15,Pinball Galaxy,Onduck Games,"5,196",运动类,2050,2117,67
1.17389E+15,DrawQuiz.io,vonvon,"5,189",竞猜与字谜,2051,2061,10
5.60969E+14,Math Puzzle,Fun Studio Free Game,"5,182",益智类,2052,2269,217
2.25957E+14,Block Hexa Puzzle,GameGate,"5,182",益智类,2053,1855,-198
1.34154E+15,Fruit cutter,Tomato Game,"5,164",益智类,2054,2284,230
1.97926E+14,Shanghai Chef,MoviGame,"5,162",益智类,2055,2125,70
2.88324E+14,Cummy Blocks,code lab,"5,161",益智类,2056,1958,-98
9.12379E+14,Spring Ninja,DuckyGames,"5,155",动作类,2057,2079,22
3.15255E+14,Across the desert,YBGame,"5,155",益智类,2058,2216,158
1.7005E+14,The Save,WDS GAME,"5,152",竞猜与字谜,2059,2315,256
1.3222E+14,Fish Mania,AppsNanny,"5,151",跑酷,2060,2121,61
1.50323E+15,? Maya ROFL,ROFL,"5,144",益智类,2061,1925,-136
2.20154E+15,Blackjack Master,Inlogic Games,"5,141",扑克与桌游,2062,1930,-132
3.74942E+14,Tower Mania,Inlogic Games,"5,140",益智类,2063,2238,175
2.11374E+14,Fun With Squirrels,Freak X Apps,"5,129",角色扮演,2064,964,-1100
3.26354E+14,Magic Block,snowwolf,"5,125",益智类,2065,2070,5
1.59678E+14,Baseball Hero,GamePix,"5,124",运动类,2066,1928,-138
7.74205E+14,Stick Soldier,Obsess Game Studio,"5,123",动作类,2069,1937,-132
3.07088E+14,Box Tower,HamzaProductions,"5,123",动作类,2067,2292,225
2.23537E+14,Draw Mash,"Wuliany, LLC","5,123",竞猜与字谜,2068,2101,33
4.39125E+14,Ready Ice Cream,ReadyIce Cream,"5,111",益智类,2070,2290,220
2.11227E+15,Brain Games,Brain Games,"5,110",益智类,2071,2084,13
2.48338E+14,Animal Jigsaw,Tomas Snow,"5,110",益智类,2072,2296,224
2.48551E+14,Bunny n Gun,Gamesofa inc.,"5,108",动作类,2073,1982,-91
1.6165E+14,Top Skiing,Onduck Games,"5,104",运动类,2074,2351,277
2.16886E+15,Super Bit Tower Run,"3rd Pinnacle Games, LLC","5,103",跑酷,2075,2181,106
4.63246E+14,Jacky's Farm: Match-3 Puzzle,Integra Games Global OU,"5,102",益智类,2076,1875,-201
1.67841E+15,Idle Mafia Armory,diandian,"5,101",模拟类,2077,2051,-26
7.55907E+14,Bunny vs Zombies,Gamesofa,"5,093",动作类,2078,2086,8
3.56101E+14,Bonded Heroes - Idle Adventure,Gazeus Games,"5,089",跑酷,2079,2013,-66
2.92443E+14,Slot Machine,Cool Games,"5,083",老虎机,2080,889,-1191
2.36752E+14,Ninja Jump,George,"5,082",角色扮演,2081,2199,118
1.67035E+14,2048,Blue Cherry Network,"5,080",益智类,2082,2085,3
2.48322E+14,9 Tile,TMD Game,"5,078",益智类,2083,2044,-39
2.45915E+14,Gomoku - 五子棋 - ?? - 五目並べ,VM Mobile Team,"5,069",棋类,2084,2091,7
4.03604E+14,Word Olympics: Online Puzzle,Clever Apps Pte. Ltd.,"5,068",竞猜与字谜,2085,1849,-236
2.4358E+14,Mini: Mystic Puzzland - Picross,"The JoyPlus Soft, Inc.","5,066",竞猜与字谜,2086,2129,43
2.14984E+15,Kid Maestro,"Make Awake Corner Co.,Ltd.","5,060",益智类,2087,1998,-89
2.60983E+14,Fairy Tap,Super Goodwin,"5,056",动作类,2088,2295,207
1.91864E+14,Gin Rummy Go,Arthur Tech,"5,053",牌类,2089,1915,-174
3.44454E+14,Gold Miner,happy game,"5,043",益智类,2090,2144,54
4.69086E+14,Greedy Ball,Yun Jiu Technology Co. Ltd.,"5,042",益智类,2091,626,-1465
4.8311E+14,Tap the Rat,Onduck Games,"5,040",动作类,2092,2207,115
1.45909E+15,Freaking Math Plus,SAS Studio,"5,034",益智类,2093,2195,102
2.1622E+14,Daily brain exercise,Lark Studio,"5,034",益智类,2094,2316,222
2.47621E+14,Neon Ball 3D,NEON GAME,"5,033",运动类,2095,2250,155
1.92955E+14,Age of Solitaire EMONG,EMONG,"5,029",牌类,2096,1872,-224
2.24572E+14,RUNNING NINJA,Games Hub,"5,002",策略,2097,2198,101
1.54708E+14,Money Tree,Lucky Game,"4,996",益智类,2098,1838,-260
4.34935E+14,悟空快跑,Lunaon,"4,993",动作类,2099,2220,121
4.43463E+14,? Farm Puzzle Story 2 ROFL,ROFL,"4,981",消消乐,2100,2092,-8
1.89133E+14,Rebound,Logic,"4,971",策略,2101,2282,181
2.75612E+14,宠物大营救,秋葵互娱,"4,966",益智类,2102,1560,-542
2.56756E+14,Last One Line-Children's game,BT Games,"4,964",益智类,2103,2123,20
3.88057E+14,Dank Shooter,Dankland,"4,962",动作类,2104,2062,-42
2.11424E+15,King Of Math,bianfeng,"4,954",益智类,2105,2043,-62
6.02193E+14,Swing To Pivot,YYG Games,"4,942",益智类,2106,2334,228
3.49957E+14,Billionaire,Heart Games,"4,942",模拟类,2107,2135,28
5.30497E+14,Pixel Color,Fantasy Puzzle Games,"4,941",益智类,2108,3372,1264
1.20184E+15,Ball Blast Pro,Liveme,"4,930",动作类,2109,1969,-140
1.94152E+15,Shapern a.Pencils,Nhon Team,"4,929",模拟类,2110,2293,183
4.06934E+14,生气的月亮,One Way,"4,925",益智类,2111,2103,-8
9.07611E+14,Criminal Pets,Koreez,"4,925",模拟类,2112,1929,-183
1.6623E+15,LUMINES Puzzle & Music Lite,mobcast inc.,"4,922",益智类,2113,1944,-169
3.86589E+14,Knight Shot,sadsadas,"4,920",动作类,2114,2083,-31
4.94286E+14,Merge 10,SOFTGAMES,"4,919",益智类,2115,1987,-128
2.06287E+15,Doodle Puzzles +,Color Deer Game,"4,910",益智类,2116,2203,87
1.93064E+15,Balls Impact,Stengery,"4,908",策略,2117,2175,58
7.3058E+14,Smash Basketball,JairoGames,"4,897",运动类,2118,2305,187
1.74881E+15,Mahjong Bump,mdcoolgames,"4,890",益智类,2119,1939,-180
2.02211E+14,League of Tireless Athletes,TPPL,"4,890",跑酷,2120,2100,-20
1.03135E+15,Touch and Catch ROFL,ROFL,"4,883",跑酷,2121,2159,38
4.25717E+14,Crazy Brick,Crazy,"4,880",动作类,2122,2235,113
3.30672E+14,Street Basketball,OneOneGame,"4,880",运动类,2123,2317,194
2.05777E+15,Panda Word Cross,Color Deer Game,"4,879",益智类,2124,2060,-64
2.03061E+15,Mind-reading,YT Game,"4,873",竞猜与字谜,2125,2411,286
1.14385E+15,Rocket Man,Gamezop,"4,870",跑酷,2126,2173,47
2.02304E+14,3D捕鱼,TOM,"4,863",老虎机,2127,2010,-117
1.63916E+15,Go Ball,Action Games,"4,863",动作类,2128,2300,172
2.52926E+14,Sky Warrior,7724 Game,"4,860",模拟类,2129,2184,55
2.06365E+14,Word Farm,YYG Games,"4,860",竞猜与字谜,2130,2263,133
1.63527E+15,Box Stack,Jon Jim,"4,858",益智类,2131,2447,316
2.62479E+14,What does your Tarot card mean?,Ticat Studio Games,"4,855",牌类,2132,2047,-85
2.73004E+14,Rising Ball,nshoot,"4,847",益智类,2133,2204,71
1.29685E+15,SleepWalking,Roger,"4,846",益智类,2134,2301,167
2.05496E+15,4 colors,bzuu,"4,843",牌类,2135,1964,-171
2.5606E+14,Pinball King,hello game,"4,836",动作类,2136,2107,-29
1.90121E+14,City Dunk,Zynga Inc.,"4,834",运动类,2137,2213,76
4.88964E+14,Going Nuts,Casual Game club,"4,833",策略,2138,2189,51
2.01401E+15,Bunny Quest,Inlogic Games,"4,827",益智类,2139,2352,213
2.6622E+14,Champion Road,Cocos,"4,826",运动类,2140,2246,106
2.99187E+14,Food Connect: foody recipe,ECO Game Publisher,"4,813",益智类,2141,1918,-223
8.41973E+14,DragonLand,Parajoy,"4,800",益智类,2142,2138,-4
8.40503E+14,Crazy Pin,nobody,"4,789",策略,2143,2171,28
2.4487E+14,Flappy Bird,Fantasy Puzzle Games,"4,789",益智类,2144,2210,66
5.29186E+14,Illusion,hhq,"4,781",卡牌对战,2145,1278,-867
8.48779E+14,Flip Ninja,Onduck Games,"4,780",动作类,2146,2462,316
2.2709E+14,Cross Road,CM Games,"4,772",益智类,2147,2439,292
1.76919E+14,Hexa Puzzle,YYG Games,"4,768",益智类,2148,2080,-68
1.44682E+15,Fishing Word,GameN,"4,758",益智类,2149,2241,92
2.85284E+14,Bottle Flip 2,WLW Games,"4,751",动作类,2150,2349,199
5.41855E+14,Orbit,Fish Pond Studio,"4,751",动作类,2151,1115,-1036
2.10024E+15,Guessy Sketch: Telephone Drawing,Coinflip Studios,"4,745",棋类,2152,2082,-70
1.82292E+14,Air Balloon,Fish Pond Studio,"4,740",动作类,2153,2231,78
1.06202E+15,Tap Ring,Onduck Games,"4,732",跑酷,2154,2382,228
2.25425E+14,Two Neon Boxes,Happy Time,"4,727",动作类,2155,2206,51
1.75032E+14,Worms Zone - Slither Snake,Wild Spike,"4,727",跑酷,2156,2073,-83
1.64462E+15,Poker Mania,TOJOY Game,"4,727",扑克与桌游,2157,1961,-196
1.83129E+14,RubberMan,6puppy.com,"4,725",动作类,2158,2356,198
5.64109E+14,In the Tunnel,Tunnel,"4,723",益智类,2159,2429,270
2.06607E+15,Fishing Day,CLOUD GAMES,"4,717",动作类,2160,2337,177
3.87482E+14,Magic Flow,mdcoolgames,"4,715",益智类,2161,2118,-43
6.32856E+14,Football Jump,"GamesUion Technology Co.,Ltd","4,715",运动类,2162,2311,149
4.18684E+14,Fun Marbles — 弹弹欢乐球,Gameley,"4,711",消消乐,2163,1011,-1152
6.72406E+14,Daily Pinball King,Hello Games,"4,709",动作类,2164,1957,-207
1.46091E+14,Bikosaur,SleepingPanda.games,"4,708",跑酷,2165,2221,56
2.06402E+14,Pumpkin Smasher,BlackMoon Design,"4,701",益智类,2166,2494,328
7.83505E+14,Jelly Bears,BlackMoon Design,"4,700",益智类,2167,2074,-93
2.16077E+15,Balls Bounce,Han,"4,694",消消乐,2168,2169,1
9.21568E+14,Let’s Go Up,Let’s Go,"4,694",益智类,2169,2454,285
1.91329E+15,Fruit Link,Gear Games,"4,692",消消乐,2170,2151,-19
1.54579E+14,Stack,Spooncy game,"4,685",益智类,2171,2264,93
6.0067E+14,Impossible Run Zig Zag,One Up Plus,"4,681",跑酷,2172,2360,188
2.10181E+15,Bill The Bowman,H5Games,"4,680",动作类,2173,2320,147
3.41053E+14,Ticat_Find out your future life!,Ticat Studio Games,"4,679",益智类,2174,3471,1297
1.81339E+15,Snake Challenge,SuperStick,"4,678",动作类,2175,2328,153
1.98348E+15,Flippy Flappy,Massive Cube,"4,678",动作类,2176,2212,36
2.54215E+14,Belote,joyboat6,"4,675",牌类,2177,2193,16
4.06269E+14,2048 Classic,Cross Game,"4,673",益智类,2178,2019,-159
3.77044E+14,Darts,Treze game,"4,668",动作类,2179,2378,199
5.65154E+14,Spacetap,Norri Stockholm,"4,667",模拟类,2180,2287,107
1.80372E+15,Turn Fish,K10 Studio,"4,664",益智类,2181,2363,182
3.02765E+14,Anagram Word Puzzle,Prophetic Developers,"4,652",竞猜与字谜,2182,2182,0
1.79055E+15,Block Imagining,Game NT,"4,647",益智类,2183,2105,-78
2.39559E+14,堆木头,秋葵互娱,"4,646",益智类,2184,2525,341
3.7221E+14,Flappy Bird +,Shameless Games,"4,646",动作类,2185,2232,47
1.6989E+14,Free Video Poker,PiApps,"4,642",扑克与桌游,2186,1948,-238
3.74464E+14,弹弹足球王者,Funcell123,"4,639",益智类,2187,2319,132
1.872E+15,Dice Smash,Super Happy Fun Time,"4,638",益智类,2188,2253,65
8.39566E+14,Vintage Casino Slots,Attic Arcade inc.,"4,633",老虎机,2189,2005,-184
5.72347E+14,Dice Aces,ROFL,"4,632",扑克与桌游,2190,2065,-125
3.66105E+14,Ez Math,Dopagame,"4,626",益智类,2191,2180,-11
8.23057E+14,Balls Escape,YYG Games,"4,626",益智类,2192,2374,182
2.10383E+14,Guess The Color,Dopagame,"4,624",益智类,2193,2223,30
1.77525E+15,Cubic Tower,Wild Spike,"4,617",动作类,2194,2303,109
1.56958E+14,Jerry Jump,Jumping Game,"4,612",动作类,2195,2028,-167
2.10417E+14,Flappy Run,KILLERBIT LLC,"4,604",跑酷,2196,2416,220
3.23327E+14,2048puzzles,h,"4,603",益智类,2197,1338,-859
1.99029E+14,Crossword Quiz,"Random Logic Games, LLC","4,603",竞猜与字谜,2198,2150,-48
1.49689E+14,Tap Tap Golf,Mattia Fortunati,"4,601",动作类,2199,2353,154
1.24281E+14,腦力爭霸,"Vizor Interactive, LLP","4,592",益智类,2200,2140,-60
1.9445E+14,2018 Kickerinho World,Blanche,"4,589",动作类,2201,2333,132
1.6274E+14,Word Search Colorful,Wixot,"4,585",竞猜与字谜,2202,2145,-57
2.27122E+14,ZB's first app,happyking,"4,583",角色扮演,2203,918,-1285
1.85895E+15,Hurry Jump,mdcoolgames,"4,579",益智类,2204,2477,273
1.02309E+15,Fingertip Dance,Finger Dance,"4,578",益智类,2205,2407,202
2.4061E+14,Sushi Ninja,Onduck Games,"4,565",动作类,2206,2341,135
2.06427E+15,Dangerously Quiet Aquarium,ImperialPlay,"4,555",动作类,2207,2114,-93
1.60274E+14,1000 Cookies,Notus Games Ltd.,"4,551",棋类,2208,2160,-48
2.05609E+14,Dancers,YetoGame,"4,550",益智类,2209,2307,98
4.48465E+14,Bunny Puzzle,BlackMoon Design,"4,543",益智类,2210,2348,138
2.29176E+14,Space Shooter,KIZ GAMES,"4,542",模拟类,2211,2324,113
2.19527E+14,2048Cats,MEMORY Inc.,"4,536",益智类,2212,2081,-131
2.21483E+14,Pair Puzzle,Scoreship,"4,533",竞猜与字谜,2213,2137,-76
1.72115E+14,Mine Rusher,Zala,"4,527",益智类,2214,2531,317
2.21256E+14,Emoji Connect,Puzzle Games,"4,523",益智类,2215,2398,183
8.42163E+14,Dummy,Esplay,"4,506",扑克与桌游,2216,2089,-127
1.11417E+14,Fantasy Land,IYOULONG,"4,496",消消乐,2217,2177,-40
5.15798E+14,Shape Matching,Games Hub,"4,494",角色扮演,2218,1989,-229
3.32103E+14,Flappy Bird,TTY,"4,482",益智类,2219,1141,-1078
1.52242E+15,Block Puzzle,KM Mobile,"4,480",益智类,2220,1260,-960
1.13283E+14,Video Poker Live,Simple Game Studio,"4,479",扑克与桌游,2221,1984,-237
2.14774E+15,Air tightrope,LBGame,"4,475",益智类,2222,2329,107
3.91395E+14,Dunk shot,Aizat Khaibulin,"4,474",动作类,2223,2330,107
2.06372E+15,Flappy Color Birds,CoolGames,"4,465",动作类,2224,896,-1328
3.5747E+14,Spin Bomb,Zonmob,"4,463",动作类,2225,2153,-72
2.01512E+15,Combo Tap : Star Collapse,SeaStar Game,"4,462",益智类,2226,2040,-186
2.60739E+14,Fizz Puzzle,PAUL,"4,461",益智类,2227,2136,-91
2.02638E+15,Jimbo Jump,RoboWhale,"4,459",跑酷,2228,2561,333
2.02332E+15,Sticky Jump,AL GAMES,"4,454",运动类,2229,2397,168
2.0272E+15,Flappy Shooter!,InstantPlay Games,"4,450",动作类,2230,2415,185
2.0015E+15,Finger World Cup,doozii,"4,447",益智类,2231,2456,225
1.63908E+15,Glow Snake Breaker,Zynga Inc.,"4,445",跑酷,2232,2205,-27
9.44232E+14,3 Point Shooter,MuYi,"4,441",运动类,2233,2211,-22
5.47276E+14,Shanghai Town,MoviGame,"4,438",益智类,2234,2094,-140
1.71906E+14,Cut the Tree,ingames,"4,437",益智类,2235,2437,202
6.92706E+14,Duck Hunter,ISmile,"4,435",动作类,2236,2272,36
3.09922E+14,Ball Puzzle,Action Games,"4,433",动作类,2237,3476,1239
2.34669E+14,Crazy Rowing,Crazysprite,"4,427",运动类,2238,,new
2.99409E+14,Mermaid Jigsaw,Tomas Snow,"4,420",益智类,2239,2375,136
2.07457E+15,TriPeaks in Paradise - Solitaire,Gogii Games,"4,415",牌类,2240,2041,-199
4.46537E+14,Boing Boing Growing Friends,GameN,"4,413",益智类,2241,2209,-32
3.49272E+14,Tap Ball,Onduck Games,"4,411",动作类,2242,2236,-6
4.33425E+14,Vegas Slots,www.luckycatgame.com,"4,406",老虎机,2243,2068,-175
1.79283E+14,Rocket Run,Fish Pond Studio,"4,400",动作类,2244,2157,-87
1.94173E+14,Fishing Up,MOON,"4,398",益智类,2245,2275,30
2.76523E+14,Stairs,"Beijing zhenshuo Co., Ltd","4,387",跑酷,2246,2406,160
2.78571E+14,Plane Runaway,snailwan,"4,383",模拟类,2247,2361,114
2.16793E+14,天天飞车,秋葵互娱,"4,381",益智类,2248,2600,352
6.60867E+14,Chicken Run!,Chaos Gaming,"4,376",跑酷,2249,2475,226
6.73891E+14,Handless Millionaire,sd,"4,371",动作类,2250,2274,24
4.64075E+14,Crazy AA,JL Stu,"4,370",益智类,2251,2393,142
3.72467E+14,Flappy Copter,KILLERBIT LLC,"4,370",跑酷,2252,2404,152
2.18465E+14,Ice Cream Frenzy,Cool Games,"4,367",益智类,2253,2251,-2
1.64823E+15,Solitaire Black Hole,Norri Stockholm,"4,366",牌类,2254,2093,-161
4.49811E+14,Minesweeper Flags,Minesweeper,"4,365",棋类,2255,2357,102
2.73966E+14,Gem Puzzle,李树林,"4,361",益智类,2256,2128,-128
1.7499E+14,Flappi Bird,Kaido,"4,361",动作类,2257,2247,-10
4.54897E+14,Dunk King,Miracle Gates Entertainment,"4,348",运动类,2258,2226,-32
8.90279E+14,Hoop Master,INDIEPACE,"4,344",益智类,2259,2584,325
1.89061E+15,Hit the hamster,bin,"4,341",益智类,2260,2538,278
1.81698E+15,Gomoku,GOMOKU.CLUB,"4,339",棋类,2261,2208,-53
1.59901E+15,Blind Ship,Neexeen Entertainment,"4,339",策略,2262,2313,51
2.10068E+14,Crazy Math,TMD Game,"4,338",益智类,2263,2418,155
2.00811E+15,Monsterjong,Hypnocat Studio,"4,335",棋类,2264,2259,-5
2.04228E+14,Tile Blaster,Michael,"4,335",动作类,2265,2345,80
2.25548E+14,Basketball Hoops ROFL,ROFL,"4,328",运动类,2266,2408,142
2.08487E+15,DD Dunk Line,OkGo Studio,"4,322",益智类,2267,2425,158
2.21473E+14,Flying The Great Man,Ray Speed,"4,321",模拟类,2268,2249,-19
6.63115E+14,DAILY GAMES,YT Game,"4,319",竞猜与字谜,2269,2046,-223
5.20952E+14,Flappy Basketball,硬核科技,"4,318",跑酷,2270,2261,-9
5.58192E+14,Jump!,Sleeping Rabbit,"4,318",跑酷,2271,2510,239
1.89333E+15,Drop dunk,Aizat Khaibulin,"4,313",动作类,2272,2414,142
4.44456E+14,Missiles VS Planes,Beyond,"4,309",动作类,2273,2342,69
3.9101E+14,Omicron,Playspace SL,"4,305",策略,2274,2327,53
1.60912E+14,Survive Adventure,"Kuba Mobile Co., Ltd.","4,305",动作类,2275,2476,201
1.98198E+15,Tap&Change,"CREEK & RIVER Co.,Ltd.","4,302",益智类,2276,2126,-150
6.16815E+14,Basketball:Dunk Master,Beyond,"4,298",运动类,2277,2412,135
2.17483E+14,Best Eleven H5,Instantfuns,"4,294",运动类,2278,2402,124
1.97394E+15,Line 98 Puzzle: Color Lines 98,Hala Games,"4,287",棋类,2279,2090,-189
1.22457E+15,AK Poker  德州撲克,Yiihua,"4,283",牌类,2280,2158,-122
1.87199E+15,眼疾手快,秋葵互娱,"4,280",益智类,2281,1424,-857
2.11075E+15,Magnetic ball,Haer,"4,275",动作类,2282,2409,127
