id,game_name,developer_name,player_count,app_center_categories,icon_uri,is_favorite
198982457542294,Jumpy Jumpy - Helix Ball,TimPlay,"8,300,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/41151800_321123078661564_7251996711009124352_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=65658be6a9df8e6876e460513ed8b350&oe=5CAB49F7,false
170006637139660,Bricks Breaker Quest : Mission,Mobirix,"1,650,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/28776031_171986423608348_8889680003105554432_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=fdb8bf956fb1ab03c294706868aef1c9&oe=5C9F9042,false
2029086657408629,好莱坞拼车,Knock Knock Games,"1,490,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/39331884_2063191860664775_8645771730943475712_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=0de23c5752b110664d0c1d94f2cc5f12&oe=5CA94D25,false
2236502786367605,Archery 3D,Seastar Games,"2,670,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/28776053_2240540575963826_8496998783979094016_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=75d634c8eb0d48e944f4b7180185017c&oe=5CA94F5F,false
329577790746979,Daily Sudoku,CoolGames,"690,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/18279743_424982861206471_8415379257005441024_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=a27ed59cc366d4367ee6fc55521b523c&oe=5C8FDF7E,false
259951581387809,2048 Hex Clear,jxw,"21,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/48542671_270810840301883_6977637747783630848_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=8a611cf814b37b678775a1521b53fc62&oe=5C8B850C,false
141184676316522,EverWing,Game Closure,"4,600,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/14365540_180484242386565_647877825_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=adbbf75112d7dc04f17ef6fdf9ef2f84&oe=5C9BC120,false
508237932874005,黑白棋,G-MODE.corp,"430,000",棋类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/29795672_598270163870781_2929643505233952768_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=08e28ede83e869fface9db5141ab0fd1&oe=5C9804E5,false
1155816171222955,叫我皇阿瑪,dayuhk,"43,000",角色扮演,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/44144613_1241925089278729_3874612219605942272_n.png?_nc_cat=111&_nc_ht=scontent-hkg3-1.xx&oh=2cf6431c6cbf7291508ae180a42c5d10&oe=5C8D54DA,false
800772590062226,Basketball FRVR,FRVR,"4,390,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/16686577_837353586404126_7156996934979289088_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=3dd07213afa7561102c128e96378ad66&oe=5C965CC9,false
276127343005598,Huge Fish,bianzheng,"1,440,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/42609358_278914146060251_3581096555484020736_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=c388dcb48d4701220024cb5c3b2368ed&oe=5CAD88DA,false
435134576951080,Ninja Go,Shell Game,"2,150,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/42667653_531614863969717_8339111967952207872_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=6c64639e3e4d50d7bfa1161a009fa3e8&oe=5C8F0C21,false
1394792680649041,Pop Stone 2,cocos,"1,490,000",消消乐,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/39813852_1692842994177340_6972938898942984192_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=b94696fac603626fb5e121b928e033b7&oe=5CA0B3D0,false
527721167689261,Juice Master,bianzheng,"1,250,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/40919184_533104493817595_6165243506924191744_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=9685a0fe64ecf74eb7699d9a08844e86&oe=5CA9DA1E,false
416920988735303,Open The Door - Drawing Puzzle,Flow Studio,"1,380,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/41971954_514253965668671_5679660319824150528_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=593d58c7523a44e8140b06533cb4d40f&oe=5C995841,false
1408256562572854,超级保龄球,Super Appli,"1,690,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/43396765_2098572746874562_7956811332592861184_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=7a9fcae7cd78023e35d599a9661918ff&oe=5C8D2D98,false
440945256433897,LOL,vonvon,"19,210,000",竞猜与字谜,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/44885325_444666762728413_6880190583424417792_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=7cceb68c64a1cb036aac694783a1d8e0&oe=5C95AECB,false
683648931990708,Big House,Big Player,"49,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/46638716_718165541872380_1562851179250057216_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=00c3b7651741934142401c50a7ba4cb8&oe=5CD9475A,false
1801933453159894,Crossing Gaps,PotatoPlay,"850,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/40938077_2161255657227670_3971339869568892928_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=af252b1f45c8cbf92d7ad4460fa04304&oe=5CABE02C,false
206222963445890,Piggy Boom H5,Aladinfun,"1,240,000",建筑类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/48647949_374583206609864_8809686305937031168_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=1074ef3e6eb4712eefdc09fcb8e0e2ef&oe=5C8CC78D,false
2246661838950056,Idle Fish,cocos,"180,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/44602870_2262750430674530_87636368133455872_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=d226e9146102fbe9e00cb40169e8e8b1&oe=5CA5CC20,false
553091498449484,LolSided,Lolsided.com,"11,520,000",竞猜与字谜,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/47740982_568250376933596_1323018770922340352_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=6f27532d2c4eb7a9b294be919af3a9ec&oe=5C9DADDE,false
1806508339421996,LOL Headshot,Nuts Play,"890,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/29795660_1937789999627162_5447671913348333568_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=4498e39ef7e6b90483ccd36467254b6a&oe=5CD97593,false
1602981533104548,EAT.IO,TimPlay,"3,520,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/43690394_1856364694432896_6586080311145136128_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=cdbf7a92e7d8491e7a7318004c8c5092&oe=5CA1577E,false
1296780957130469,Merge Birds,cocos,"21,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/47927535_1342415342567030_9075406848684720128_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=52175bab8af62102933ea7b377a8cad8&oe=5CD84CDD,false
331884727629818,Enclose It,bianfeng,"54,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/47204003_333699717448319_7599750025303818240_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=889b859418f7e6628a9a54057ef3a410&oe=5C9BFA30,false
199776254136854,Ultimate Glory - War of Kings,LOVE GAME HK,"220,000",策略,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/32809574_208597809921365_1044176720833282048_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=304b1e0b397f79b176f7e8c7e44f4fc8&oe=5C8E8AD8,false
340522833392025,1 Line,Light of hope,"25,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/48729084_356561068454868_3149305471534366720_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=26590cd42b8ba18a646c3bdef63005c3&oe=5CA5E536,false
289333235197308,Gun Master,bianzheng,"670,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/43554471_317606942369937_3191542991672049664_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=84944c4202b57a15fc5678cd4cfa6cdb&oe=5CAAD509,false
309298862992353,The 3D X-Man,Tuyoo,"260,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/47614225_321617825093790_9049734291558236160_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=50d6cf365639293628fc82cc60eab101&oe=5C97CAB2,false
303187367171312,Fishing Games - Go Fish,Scorpio Studio,"5,068",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/44533943_311932362963479_2886511940408967168_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=c229334b44f672da61cc888cc23cdca3&oe=5C92427E,false
319647368564919,Jelly Boom,cocos,"950,000",消消乐,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/32770819_321140345082288_2651188032266305536_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=6ab056637ebad7fc55ddd30b50c76cc9&oe=5C9893F2,false
1825153594465039,Angry Birds,Rovio / CoolGames,"990,000",策略,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/32163690_1945579722422425_5247644664919490560_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=b1d6f2f1ab5caafec20c4765f1651212&oe=5CA23332,false
337848237031798,One Line,Nucleus,"33,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/46560343_344949289655026_7748679420746924032_n.png?_nc_cat=106&_nc_ht=scontent-hkg3-1.xx&oh=f6b45839056b02e8361483d44692ed36&oe=5C8CC1AD,false
503182333495149,Hello Apple,Jin Official,"25,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/48502062_514310315715684_3863034108762390528_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=c832d97ee853755719571de6472ca165&oe=5C9FAECF,false
325622851583257,Slices,Tiger Studio,"140,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/46566043_337593550386187_7849360536566235136_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=93bb87d316eb513347d306509629d27f&oe=5CA71A28,false
278498046126828,Menta Evolution,Night King,"89,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/48602497_294195487890417_8935190357042266112_n.png?_nc_cat=104&_nc_ht=scontent-hkg3-1.xx&oh=51f3227c5a9ebade4e1381c96720e43a&oe=5CAF08DD,false
1970283846604446,Pet Surfers,PerfectWorld,"54,000",跑酷,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/45098365_1976695345963296_6700446665943285760_n.png?_nc_cat=105&_nc_ht=scontent-hkg3-1.xx&oh=04d1beaf526ef3431ce844d52804f159&oe=5CA9F2D6,false
492432114586553,LOL,The Boot,"6,990,000",竞猜与字谜,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/45351964_492940874535677_41099637272084480_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=e4863b5233d2b9c23517803e34000453&oe=5CAE8525,false
623063054699056,Pocket Racing,PotatoPlay,"300,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/47002736_747463895592304_1391151984622436352_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=a159b76e10390846de5337d03bc3dc62&oe=5C9A0695,false
1739941916086400,萌萌守卫塔防,yuemiangames,"27,000",角色扮演,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/37176376_1810868252327099_8122544809056403456_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=7790d8c88d922fa75177002bd1b610f7&oe=5CAC0905,false
2035720859817555,Block Crash,Bianzhi,"35,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/47157221_2044089538980687_7326235177770811392_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=9f04b3f344554e69f294108d66747bda&oe=5CA4FBF8,false
1758574904438219,Pocket Plants Garden - Tap Tap,Scorpio Studio,"18,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/44293907_1918179771811064_4691836705240514560_n.png?_nc_cat=107&_nc_ht=scontent-hkg3-1.xx&oh=4851d8d6bb9a9a317e84e101ee0fc978&oe=5C99DD25,false
2095791540676791,Car Tycoon,bianfeng,"930,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/40437688_2132214967034448_3641486574509621248_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=d4e7de3ed13a311f86b4802559894e65&oe=5CA695A4,false
267920816949420,Golden Boot,Nordeus,"4,380,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/32909807_383956202012547_5360836938867671040_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=7359c33951ff151ec07439224231da8e&oe=5CA3BD1C,false
552724035140272,Funpepper,Asia Innovations,"6,553",竞猜与字谜,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/48267527_561789624233713_3647079919009136640_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=cc122c8d4e387102ea34861aca98ac87&oe=5C9FDEFE,false
2189884717966040,Rocket Simulator,Crystal Queen,"35,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/48539940_2203166003304578_6876480251371716608_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=b98163158e76017232af6f7ee3836c8a&oe=5C9290FF,false
2236330059980215,Sim City - Idle City Empire,Scorpio Studio,"24,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/44228873_2238632216416666_6924491070843650048_n.png?_nc_cat=103&_nc_ht=scontent-hkg3-1.xx&oh=fca8043ebadabd4331fb0e47d3c0a015&oe=5C9EACD8,false
580453022424636,OMG Glass,Hope Official,"29,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/47613709_590518244751447_7514239339564367872_n.png?_nc_cat=101&_nc_ht=scontent-hkg3-1.xx&oh=6f7f64a824f7f484d2e8e3a4baa38057&oe=5CD91751,false
563138884128626,Racing Ball,Tuyoo,"45,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/48214949_570839003358614_1538280839580745728_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=ff4db3be51ea70d6e92cef8928db347c&oe=5C8E82B8,false
1072612402873309,Ludo Club,Moonfrog Labs,"13,310,000",棋类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/27690083_1146302585504290_2542560836107370496_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=941fb9468e5ba0af490bdcb55f1d2237&oe=5C9E6757,false
1820593108249578,2048 Hexagon Elimination,Tuyoo,"980,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/47325834_1920758294899725_5050507989610397696_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=76e62e22926018423786a16d654dd339&oe=5C9277E6,false
1906140706364239,Slot Mate - Free Slot Casino,SundayToz,"600,000",老虎机,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/35078778_2000168320294810_1226406470896058368_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=b9459e8563a208d9e46535e0e8668742&oe=5C9F2817,false
174576020045493,Puzzle Bobble,Aladinfun,"66,000",消消乐,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/48453379_199621520874276_653659143021789184_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=34dd179cc704ee5ad8056d2589f82842&oe=5C923F86,false
263518817692773,PuppyTravel,melon,"28,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/46476388_265657207478934_8157219858153472000_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=e5ebae9abbc5c5a251f3ad45d2e50c1f&oe=5C91A9C8,false
1017479151765293,Tank Battle,kankan,"13,000",多人在线战术竞技,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/39097911_1017569521756256_5908167814220349440_n.png?_nc_cat=106&_nc_ht=scontent-hkg3-1.xx&oh=283b2cf98d9cbc718bccf96c12ef7ddb&oe=5C97B92C,false
596792497421874,三国大乱斗,Zaxia Games,"590,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/47133952_599761450458312_5031063938221998080_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=a758a377103d4201952f6f800f10f906&oe=5C8BCC73,false
1790056477714672,Aircraft Talent,bianfeng,"110,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/41506416_1838116172908702_5798312055551295488_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=3576aefb3e4dd4cbfaf17fbf1c40e415&oe=5C9B5D77,false
909508609437378,Bouncy Penguin,ClicksPlay,"12,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/48602509_917931871928385_4627621244743712768_n.png?_nc_cat=101&_nc_ht=scontent-hkg3-1.xx&oh=be9213fac1fa139355250e87078a1c10&oe=5CA8287E,false
2031775343755563,Tank Battle - 3V3,SeaStar Game,"1,110,000",多人在线战术竞技,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/45366427_2184972241769205_3819346667795120128_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=fc215e820c39280dd72c9fa335c78230&oe=5C9CD34A,false
709002776145083,BAM,Share Hive,"11,490,000",竞猜与字谜,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/48529750_724403341271693_5373476709792219136_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=3667a7cdbd1b01acdd4bf7bbf977b730&oe=5C8E891F,false
2187797468136634,Jumping Fox,Crystal Queen,"23,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/47194567_2188899251359789_6198333970787074048_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=b09d0cfa44f18f0b4d572bc73dd2419c&oe=5C91439D,false
2497326866960948,地铁跑酷游戏,Zaxia Games,"440,000",跑酷,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/46381447_2520396027987365_7193994895663562752_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=69432b6060ee3403c29e3fe55a0af331&oe=5C9266AB,false
186276785636955,Stolen Kingdom-RPG,king studio,"100,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/48090238_204735450457755_4273790427171127296_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=bd47ab86146648ccf13d7dd679f4f857&oe=5C8D69AB,false
243411243020126,Tap Tap Jump - Dashing Dog,Scorpio Studio,"14,000",跑酷,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/44108770_245284192832831_9019466424367710208_n.png?_nc_cat=104&_nc_ht=scontent-hkg3-1.xx&oh=36d81fb911e6bcff2a4b17f7df435e35&oe=5CA8730A,false
1845403462210481,Snowman-Brothers,9527 GameBox,"5,982",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/42189955_1845404308877063_482851132633251840_n.png?_nc_cat=110&_nc_ht=scontent-hkg3-1.xx&oh=9d59c975ec0a34b629cce98aeb843488&oe=5C93F4A4,false
2022992304658217,Hello Glass,MZone,"1,830,000",棋类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/48858286_2054551934835587_5584244932693983232_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=d2fbdc3851026d29cc8a5e4874f063ff&oe=5C966231,false
1943850945671989,Stone Dash,cocos,"350,000",消消乐,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/42677922_2114664298590652_2044644448553402368_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=9497dc204ec21c2b437a49dd74386e5c&oe=5CD90C71,false
902424996813091,AllQuiz,Digo,"3,700,000",竞猜与字谜,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/44537349_904806616574929_3477457006061682688_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=b8ee3439910b79e994e1d2fd5380ddac&oe=5C91933C,false
490563761459043,Dragon Evolution,Free Pixel Games Ltd.,"440,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/43945432_490571921458227_2805659851076665344_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=1cf54154fedccd6ec5189ae25827aa72&oe=5C9A3D06,false
1132114886936787,Brain Test,bianzheng,"1,270,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/46296361_1159604020854540_5912173511173996544_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=0935286184f2d1e3ad67673b830c90e5&oe=5CAA659F,false
